*********************************************************************************************
PROCESO DE SALDADO DE REMANENTES
*********************************************************************************************
---------------------------------------------------------------------------------------------
Área Corregida           FACTURAS TIENDAS
Fecha y Hora de Inicio:  2020-12-21 14:41:44
---------------------------------------------------------------------------------------------
Comienza con Este proceso elimina pequeños saldos pendientes en documentos para que ya no
aparezcan como documentos con saldos pendientes, el proceso recupera los documentos en el
rango de fechas con un pendiente menor o igual al monto Termina con pendiente a eliminar
y los salda con documentos creados para este propósito.
---------------------------------------------------------------------------------------------
Para la realización de este proceso el usuario eligió las siguientes opciones:


Fecha Inicial de la eliminación:2020-01-01

Fecha Final de la eliminación:2020-11-30

Monto pendiente a eliminar:1.00 PESO MEXICANO


                                   				DOCUMENTOS CREADOS CON EL AJUSTE


SERIE AJUSTE    FOLIO AJUSTE    SALDO AJUSTADO    SERIE FACTURA    FOLIO FACTURA    ABONADO    PENDIENTE    FECHA ABONO         CONCEPTO ABONO
AJSG            29                -58.37             FASG             12711            -0.41       0            2020-12-21 14:43:14  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12713            -0.01       0            2020-12-21 14:43:14  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12714            -0.77       0            2020-12-21 14:43:15  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12732            -0.01       0            2020-12-21 14:43:15  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12743            -0.79       0            2020-12-21 14:43:16  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12744            -0.86       0            2020-12-21 14:43:16  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12756            -0.3       0            2020-12-21 14:43:17  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12784            -0.59       0            2020-12-21 14:43:17  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12799            -0.32       0            2020-12-21 14:43:18  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12808            -0.99       0            2020-12-21 14:43:18  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12826            0.4       0            2020-12-21 14:43:18  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12827            0.2       0            2020-12-21 14:43:19  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12833            -0.05       0            2020-12-21 14:43:19  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12837            -0.59       0            2020-12-21 14:43:20  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12841            -0.4       0            2020-12-21 14:43:20  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12853            -0.01       0            2020-12-21 14:43:21  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12855            -0.25       0            2020-12-21 14:43:21  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12868            -0.1       0            2020-12-21 14:43:22  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12871            0.11       0            2020-12-21 14:43:22  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12874            -0.2       0            2020-12-21 14:43:23  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12875            0.02       0            2020-12-21 14:43:23  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12893            -0.51       0            2020-12-21 14:43:24  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12894            -0.2       0            2020-12-21 14:43:24  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12926            -0.19       0            2020-12-21 14:43:25  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12927            -0.01       0            2020-12-21 14:43:25  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12928            0.01       0            2020-12-21 14:43:26  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12931            -0.5       0            2020-12-21 14:43:26  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12941            -0.49       0            2020-12-21 14:43:26  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12943            -0.21       0            2020-12-21 14:43:27  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12978            0.04       0            2020-12-21 14:43:27  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12982            -0.2       0            2020-12-21 14:43:28  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12985            -0.1       0            2020-12-21 14:43:28  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12991            -0.11       0            2020-12-21 14:43:29  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12992            0.01       0            2020-12-21 14:43:29  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12994            -0.5       0            2020-12-21 14:43:30  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             12996            -0.75       0            2020-12-21 14:43:30  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13004            0.94       0            2020-12-21 14:43:31  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13009            0.07       0            2020-12-21 14:43:31  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13010            -0.01       0            2020-12-21 14:43:32  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13024            -0.7       0            2020-12-21 14:43:32  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13027            0.01       0            2020-12-21 14:43:33  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13028            -0.3       0            2020-12-21 14:43:33  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13029            -0.35       0            2020-12-21 14:43:34  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13043            -0.62       0            2020-12-21 14:43:34  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13053            -0.01       0            2020-12-21 14:43:35  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13067            -0.25       0            2020-12-21 14:43:35  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13071            -0.5       0            2020-12-21 14:43:36  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13079            -0.65       0            2020-12-21 14:43:36  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13094            -0.1       0            2020-12-21 14:43:36  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13110            -0.4       0            2020-12-21 14:43:37  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13114            0.01       0            2020-12-21 14:43:37  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13120            -0.12       0            2020-12-21 14:43:38  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13137            -0.7       0            2020-12-21 14:43:38  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13139            -0.74       0            2020-12-21 14:43:39  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13140            0.01       0            2020-12-21 14:43:39  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13158            -0.13       0            2020-12-21 14:43:40  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13160            -0.3       0            2020-12-21 14:43:40  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13163            -0.31       0            2020-12-21 14:43:41  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13170            -0.17       0            2020-12-21 14:43:41  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13183            0.01       0            2020-12-21 14:43:42  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13186            -0.01       0            2020-12-21 14:43:42  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13187            -6.33       0            2020-12-21 14:43:43  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13191            -0.25       0            2020-12-21 14:43:43  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13192            -0.1       0            2020-12-21 14:43:44  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13200            -0.68       0            2020-12-21 14:43:44  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13208            0.01       0            2020-12-21 14:43:44  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13211            -0.34       0            2020-12-21 14:43:45  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13215            -0.59       0            2020-12-21 14:43:45  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13218            -0.49       0            2020-12-21 14:43:46  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13220            0.32       0            2020-12-21 14:43:46  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13225            -0.01       0            2020-12-21 14:43:47  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13243            0.31       0            2020-12-21 14:43:47  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13248            -0.37       0            2020-12-21 14:43:48  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13251            -0.02       0            2020-12-21 14:43:48  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13253            -0.66       0            2020-12-21 14:43:49  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13259            0.11       0            2020-12-21 14:43:49  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13262            0.4       0            2020-12-21 14:43:50  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13268            -0.59       0            2020-12-21 14:43:50  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13271            -0.06       0            2020-12-21 14:43:51  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13273            -0.49       0            2020-12-21 14:43:51  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13280            -0.4       0            2020-12-21 14:43:51  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13281            0.19       0            2020-12-21 14:43:52  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13292            0.01       0            2020-12-21 14:43:52  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13293            0.2       0            2020-12-21 14:43:53  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13296            -1.01       0            2020-12-21 14:43:53  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13299            0.78       0            2020-12-21 14:43:54  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13302            0.11       0            2020-12-21 14:43:54  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13305            0.3       0            2020-12-21 14:43:55  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13314            -0.25       0            2020-12-21 14:43:55  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13316            0.11       0            2020-12-21 14:43:56  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13322            -0.1       0            2020-12-21 14:43:56  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13330            -0.6       0            2020-12-21 14:43:57  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13333            -0.01       0            2020-12-21 14:43:57  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13334            -0.29       0            2020-12-21 14:43:58  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13338            -0.01       0            2020-12-21 14:43:58  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13340            -0.25       0            2020-12-21 14:43:59  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13341            -0.41       0            2020-12-21 14:43:59  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13343            -0.51       0            2020-12-21 14:44:00  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13344            -0.1       0            2020-12-21 14:44:00  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13345            -0.69       0            2020-12-21 14:44:01  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13347            -0.5       0            2020-12-21 14:44:01  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13351            -0.19       0            2020-12-21 14:44:02  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13356            0.01       0            2020-12-21 14:44:02  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13360            0.14       0            2020-12-21 14:44:03  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13362            0.28       0            2020-12-21 14:44:03  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13367            0.08       0            2020-12-21 14:44:04  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13368            0.01       0            2020-12-21 14:44:04  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13369            -0.29       0            2020-12-21 14:44:05  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13376            -0.01       0            2020-12-21 14:44:05  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13382            -0.5       0            2020-12-21 14:44:06  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13390            0.31       0            2020-12-21 14:44:06  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13394            -0.51       0            2020-12-21 14:44:07  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13398            -0.05       0            2020-12-21 14:44:07  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13400            0.01       0            2020-12-21 14:44:07  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13401            -0.23       0            2020-12-21 14:44:08  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13404            -0.05       0            2020-12-21 14:44:08  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13412            -0.09       0            2020-12-21 14:44:09  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13417            -0.36       0            2020-12-21 14:44:09  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13421            -0.1       0            2020-12-21 14:44:10  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13422            0.01       0            2020-12-21 14:44:10  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13429            -0.81       0            2020-12-21 14:44:11  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13446            -0.65       0            2020-12-21 14:44:11  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13453            -0.02       0            2020-12-21 14:44:12  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13460            -0.8       0            2020-12-21 14:44:12  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13461            0.01       0            2020-12-21 14:44:13  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13471            -0.41       0            2020-12-21 14:44:13  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13473            -0.41       0            2020-12-21 14:44:13  ABONO CLIENTE / AJUSTE SALDO

AJSG            29                -58.37             FASG             13475            0.01       0            2020-12-21 14:44:14  ABONO CLIENTE / AJUSTE SALDO

